plataforma,fecha,campaña,impresiones,clics,costo
YouTube,2022-08-16,CAMPAIGN55081,23002,16,8.5856446
YouTube,2022-08-17,CAMPAIGN55081,22883,27,8.5769814
YouTube,2022-08-18,CAMPAIGN55118,108407,166,42.717561
YouTube,2022-08-19,CAMPAIGN55118,107956,174,42.4216474
YouTube,2022-08-20,CAMPAIGN55118,34362,144,15.2384362
YouTube,2022-08-21,CAMPAIGN55118,33574,161,15.0648738
YouTube,2022-08-22,CAMPAIGN55118,29424,126,10.385749
YouTube,2022-08-23,CAMPAIGN55118,29418,131,10.4149118
YouTube,2022-08-24,CAMPAIGN55118,29343,40,13.3610008
YouTube,2022-08-25,CAMPAIGN55118,29341,142,10.3348734
YouTube,2022-08-26,CAMPAIGN55118,29231,138,10.270655
YouTube,2022-08-27,CAMPAIGN55118,29004,127,10.2306692
YouTube,2022-08-28,CAMPAIGN55118,25584,34,12.0990052
YouTube,2022-08-29,CAMPAIGN55118,25076,45,11.8377044
YouTube,2022-08-30,CAMPAIGN55118,19268,82,7.4481626
YouTube,2022-08-31,CAMPAIGN55118,19203,80,7.4356766
YouTube,2022-09-01,CAMPAIGN55118,19076,85,7.4118622
YouTube,2022-09-02,CAMPAIGN55118,18880,93,7.2762042
YouTube,2022-09-03,CAMPAIGN55118,10576,13,4.1452746
YouTube,2022-09-04,CAMPAIGN55118,10540,12,4.138452
YouTube,2022-09-05,CAMPAIGN55038,787550,2442,142.5704564
YouTube,2022-09-06,CAMPAIGN55038,228884,680,42.5718144
YouTube,2022-09-07,CAMPAIGN55023,1054605,4554,177.790185
YouTube,2022-09-08,CAMPAIGN55023,326721,1071,57.0391112
YouTube,2022-09-09,CAMPAIGN55044,683434,3720,117.1115936
YouTube,2022-09-10,CAMPAIGN55044,214997,1095,37.1975426
YouTube,2022-09-11,CAMPAIGN55046,665152,2932,127.0742622
YouTube,2022-09-12,CAMPAIGN55046,218861,779,43.7075682
YouTube,2022-09-13,CAMPAIGN54914,3308418,7726,558.0610604
YouTube,2022-09-14,CAMPAIGN54914,743164,927,133.2605918
YouTube,2022-09-15,CAMPAIGN54949,2533223,12582,387.7837542
YouTube,2022-09-16,CAMPAIGN54949,756635,3055,115.0970594
YouTube,2022-09-17,CAMPAIGN55069,479861,2181,91.823795
YouTube,2022-09-18,CAMPAIGN55069,138863,490,28.2818776
YouTube,2022-09-19,CAMPAIGN54933,2794185,5682,485.0627964
YouTube,2022-09-20,CAMPAIGN54933,682606,1760,121.19408
YouTube,2022-09-21,CAMPAIGN54933,273973,594,50.3252008
YouTube,2022-09-22,CAMPAIGN54933,70356,190,12.7363928
YouTube,2022-09-23,CAMPAIGN54963,2164061,3283,377.2857904
YouTube,2022-09-24,CAMPAIGN54963,1567036,2982,293.2299918
YouTube,2022-09-25,CAMPAIGN55041,737279,52,200.077852
YouTube,2022-09-26,CAMPAIGN55041,494,0,0.0557008
YouTube,2022-09-27,CAMPAIGN54997,1507959,7195,269.6105604
YouTube,2022-09-28,CAMPAIGN54997,765179,5165,112.3948986
YouTube,2022-09-29,CAMPAIGN54997,1443,1,0.1804038
YouTube,2022-09-30,CAMPAIGN54856,4451741,7154,717.55309
YouTube,2022-10-01,CAMPAIGN54856,2579015,5403,407.6081152
YouTube,2022-10-02,CAMPAIGN55025,1039315,5360,146.691292
YouTube,2022-10-03,CAMPAIGN55055,585842,5049,88.6733854
YouTube,2022-10-04,CAMPAIGN54822,5744393,36849,970.8294698
YouTube,2022-10-05,CAMPAIGN54822,145116,419,28.571257
YouTube,2022-10-06,CAMPAIGN54815,6036873,26260,972.069182
YouTube,2022-10-07,CAMPAIGN54815,177611,424,26.7490838
YouTube,2022-10-08,CAMPAIGN54706,14973168,39613,2742.534328
YouTube,2022-10-09,CAMPAIGN54706,7625575,16041,1538.953931
YouTube,2022-10-10,CAMPAIGN54706,577940,808,103.5941766
YouTube,2022-10-11,CAMPAIGN54706,77550,134,13.68847
YouTube,2022-10-12,CAMPAIGN54873,4111826,33734,757.033539
YouTube,2022-10-13,CAMPAIGN54873,409818,2549,81.1369804
YouTube,2022-10-14,CAMPAIGN54873,173825,886,34.7034604
YouTube,2022-10-15,CAMPAIGN54873,41378,289,8.8867078
YouTube,2022-10-16,CAMPAIGN54873,26574,93,4.6980772
YouTube,2022-10-17,CAMPAIGN54873,2332,10,0.5232798
YouTube,2022-10-18,CAMPAIGN54892,3822436,13885,719.623464
YouTube,2022-10-19,CAMPAIGN54892,560140,1648,103.8820242
YouTube,2022-10-20,CAMPAIGN54892,333190,976,68.0201824
YouTube,2022-10-21,CAMPAIGN54892,97388,105,20.0203754
YouTube,2022-10-22,CAMPAIGN54892,94919,213,17.0122142
YouTube,2022-10-23,CAMPAIGN54892,10484,12,2.2564144
YouTube,2022-10-24,CAMPAIGN54973,1968921,13242,405.3693216
YouTube,2022-10-25,CAMPAIGN55009,1335484,4354,266.5073208
YouTube,2022-10-26,CAMPAIGN54965,2084690,21027,345.9162128
YouTube,2022-10-27,CAMPAIGN55012,1259987,5086,216.3084702
YouTube,2022-10-28,CAMPAIGN55012,565558,2555,72.1743304
YouTube,2022-10-29,CAMPAIGN55012,71612,249,12.1788474
YouTube,2022-10-30,CAMPAIGN55012,62762,220,7.9181518
YouTube,2022-10-31,CAMPAIGN55012,16015,65,2.2658876
YouTube,2022-11-01,CAMPAIGN55012,2190,25,0.5075832
YouTube,2022-11-02,CAMPAIGN55012,1464,11,0.2779008
YouTube,2022-11-03,CAMPAIGN55012,1381,6,0.185754
YouTube,2022-11-04,CAMPAIGN55012,799,7,0.123275
YouTube,2022-11-05,CAMPAIGN55012,575,0,0.0749794
YouTube,2022-11-06,CAMPAIGN55012,262,3,0.051684
YouTube,2022-11-07,CAMPAIGN55012,104,0,0.0164602
YouTube,2022-11-08,CAMPAIGN55012,96,0,0.011762
YouTube,2022-11-09,CAMPAIGN55012,90,0,0.0113696
YouTube,2022-11-10,CAMPAIGN55012,89,0,0.0111722
YouTube,2022-11-11,CAMPAIGN55012,28,0,0.0050924
YouTube,2022-11-12,CAMPAIGN55116,130280,624,23.9256118
YouTube,2022-11-13,CAMPAIGN55116,35844,135,7.2974472
YouTube,2022-11-14,CAMPAIGN55116,8694,18,2.0491556
YouTube,2022-11-15,CAMPAIGN55116,7883,10,1.570424
YouTube,2022-11-16,CAMPAIGN55116,2439,3,0.4113958
YouTube,2022-11-17,CAMPAIGN55116,731,1,0.1653624
YouTube,2022-11-18,CAMPAIGN54950,2505737,5525,447.0964408
YouTube,2022-11-19,CAMPAIGN54950,1084134,2426,201.4265568
YouTube,2022-11-20,CAMPAIGN54950,894660,2355,161.603456
YouTube,2022-11-21,CAMPAIGN54950,759930,1894,145.6529094
YouTube,2022-11-22,CAMPAIGN54753,9456392,18847,1689.007331
YouTube,2022-11-23,CAMPAIGN54753,550981,1744,96.1798814
YouTube,2022-11-24,CAMPAIGN54684,20053279,15692,3041.281453
YouTube,2022-11-25,CAMPAIGN54953,2445869,3457,419.590476
YouTube,2022-11-26,CAMPAIGN54953,720839,1223,126.4628446
YouTube,2022-11-27,CAMPAIGN54777,7775924,17987,1401.961331
YouTube,2022-11-28,CAMPAIGN54777,3313434,9139,597.8039042
YouTube,2022-11-29,CAMPAIGN54777,3186118,8383,576.6146832
YouTube,2022-11-30,CAMPAIGN54777,2532150,6346,480.3170264
YouTube,2022-12-01,CAMPAIGN54718,13155323,8354,1950.546965
YouTube,2022-12-02,CAMPAIGN54718,7268929,3844,1134.099254
YouTube,2022-12-03,CAMPAIGN54718,471058,406,79.0194978
YouTube,2022-12-04,CAMPAIGN54718,61032,47,10.2609472
YouTube,2022-12-05,CAMPAIGN54698,15998160,12871,2231.286967
YouTube,2022-12-06,CAMPAIGN54874,4074106,5493,760.735069
YouTube,2022-12-07,CAMPAIGN54874,2221208,3332,433.4259928
YouTube,2022-12-08,CAMPAIGN54874,133498,201,25.545468
YouTube,2022-12-09,CAMPAIGN54874,16594,19,3.1502206
YouTube,2022-12-10,CAMPAIGN54862,4296036,5611,803.0119042
YouTube,2022-12-11,CAMPAIGN54862,49680,226,8.0147146
YouTube,2022-12-12,CAMPAIGN54913,3334122,7322,607.1604428
YouTube,2022-12-13,CAMPAIGN54960,2268792,4239,394.750684
YouTube,2022-12-14,CAMPAIGN54960,831331,1917,144.6127374
YouTube,2022-12-15,CAMPAIGN54756,9124174,17575,1648.427395
YouTube,2022-12-16,CAMPAIGN54767,8455652,50883,1388.116618
YouTube,2022-12-17,CAMPAIGN54767,636194,3056,110.89665
YouTube,2022-12-18,CAMPAIGN54767,165373,206,34.7326624
YouTube,2022-12-19,CAMPAIGN54767,114355,457,19.8905064
YouTube,2022-12-20,CAMPAIGN54767,39956,162,7.4164166
YouTube,2022-12-21,CAMPAIGN54767,9974,10,2.2531274
YouTube,2022-12-22,CAMPAIGN54767,9319,6,2.1081158
YouTube,2022-12-23,CAMPAIGN54767,2325,11,0.5447318
YouTube,2022-12-24,CAMPAIGN54820,5863596,19963,1138.813567
YouTube,2022-12-25,CAMPAIGN54820,1849037,7698,322.781717
YouTube,2022-12-26,CAMPAIGN54820,1237856,2575,184.1095782
YouTube,2022-12-27,CAMPAIGN54820,405261,387,60.0713012
YouTube,2022-12-28,CAMPAIGN54929,2867693,12348,527.7224316
YouTube,2022-12-29,CAMPAIGN54929,848427,3574,162.9922426
YouTube,2022-12-30,CAMPAIGN54929,523523,1136,79.7375978
YouTube,2022-12-31,CAMPAIGN54929,205138,231,34.4480668
YouTube,2022-01-01,CAMPAIGN55013,1234826,4249,251.9053818
YouTube,2022-01-02,CAMPAIGN55013,497318,2198,119.3357374
YouTube,2022-01-03,CAMPAIGN55013,76382,217,17.4600166
YouTube,2022-01-04,CAMPAIGN54852,4803409,4995,1057.889421
YouTube,2022-01-05,CAMPAIGN54882,3947067,24932,767.0918878
YouTube,2022-01-06,CAMPAIGN54882,1486723,8098,355.8782994
YouTube,2022-01-07,CAMPAIGN54882,160267,716,40.128493
YouTube,2022-01-08,CAMPAIGN54986,1688164,4814,396.0317744
YouTube,2022-01-09,CAMPAIGN54986,644784,2516,147.0028998
YouTube,2022-01-10,CAMPAIGN54986,211052,777,50.6674762
YouTube,2022-01-11,CAMPAIGN55070,471140,475,131.4898796
YouTube,2022-01-12,CAMPAIGN55070,448,1,0.1087658
YouTube,2022-01-13,CAMPAIGN55132,70,0,0.014882
YouTube,2022-01-14,CAMPAIGN54716,13921550,41852,2664.648045
YouTube,2022-01-15,CAMPAIGN54974,1912618,1932,326.724181
YouTube,2022-01-16,CAMPAIGN54974,563155,179,93.0611992
YouTube,2022-01-17,CAMPAIGN54946,2556640,3935,474.4850502
YouTube,2022-01-18,CAMPAIGN54946,100800,112,16.5694198
YouTube,2022-01-19,CAMPAIGN55007,1375537,1606,278.7903424
YouTube,2022-01-20,CAMPAIGN55007,523446,964,94.4780866
YouTube,2022-01-21,CAMPAIGN55007,159589,223,37.9785804
YouTube,2022-01-22,CAMPAIGN55007,84861,152,22.168902
YouTube,2022-01-23,CAMPAIGN55007,77190,67,16.9237954
YouTube,2022-01-24,CAMPAIGN55007,61673,69,13.2392006
YouTube,2022-01-25,CAMPAIGN55007,20402,24,4.922967
YouTube,2022-01-26,CAMPAIGN55007,7697,15,2.0127268
YouTube,2022-01-27,CAMPAIGN55008,1363136,2170,261.2559492
YouTube,2022-01-28,CAMPAIGN55008,759707,1128,149.6468834
YouTube,2022-01-29,CAMPAIGN55008,84039,397,12.061948
YouTube,2022-01-30,CAMPAIGN55008,46134,92,8.4103596
YouTube,2022-01-31,CAMPAIGN55008,4750,8,0.8806952
YouTube,2022-02-01,CAMPAIGN55008,3267,22,0.5774628
YouTube,2022-02-02,CAMPAIGN54975,1900619,6226,272.3177856
YouTube,2022-02-03,CAMPAIGN55063,505071,1473,70.932628
YouTube,2022-02-04,CAMPAIGN55124,68226,206,10.4024876
YouTube,2022-02-05,CAMPAIGN54860,4354459,23461,765.8198334
YouTube,2022-02-06,CAMPAIGN54860,3944093,21952,680.888381
YouTube,2022-02-07,CAMPAIGN54860,3608617,21616,738.3669688
YouTube,2022-02-08,CAMPAIGN54860,376909,2493,76.7045054
YouTube,2022-02-09,CAMPAIGN55078,410038,1503,70.651136
YouTube,2022-02-10,CAMPAIGN55054,587329,3400,79.055525
YouTube,2022-02-11,CAMPAIGN55054,113303,702,12.525188
YouTube,2022-02-12,CAMPAIGN55054,58706,354,8.0991758
YouTube,2022-02-13,CAMPAIGN55054,6339,54,0.7853178
YouTube,2022-02-14,CAMPAIGN54894,3777409,14662,543.8786734
YouTube,2022-02-15,CAMPAIGN54894,2580000,7803,421.5042426
YouTube,2022-02-16,CAMPAIGN54894,987075,3351,134.4234386
YouTube,2022-02-17,CAMPAIGN54894,337894,711,36.8003622
YouTube,2022-02-18,CAMPAIGN54894,106691,267,17.920246
YouTube,2022-02-19,CAMPAIGN54894,64626,116,7.7081274
YouTube,2022-02-20,CAMPAIGN54894,47393,155,7.036252
YouTube,2022-02-21,CAMPAIGN54894,7061,20,1.1416984
YouTube,2022-02-22,CAMPAIGN54894,6013,21,0.7888028
YouTube,2022-02-23,CAMPAIGN54894,1649,12,0.3428482
YouTube,2022-02-24,CAMPAIGN54894,989,7,0.1613456
YouTube,2022-02-25,CAMPAIGN54894,937,3,0.1392926
YouTube,2022-02-26,CAMPAIGN54894,837,0,0.1201414
YouTube,2022-02-27,CAMPAIGN54894,817,2,0.1213394
YouTube,2022-02-28,CAMPAIGN54894,550,0,0.0671552
YouTube,2022-03-01,CAMPAIGN54894,547,0,0.064711
YouTube,2022-03-02,CAMPAIGN54894,385,1,0.0432256
YouTube,2022-03-03,CAMPAIGN54894,250,1,0.0295908
YouTube,2022-03-04,CAMPAIGN54894,64,0,0.007292
YouTube,2022-03-05,CAMPAIGN54894,39,0,0.0044126
YouTube,2022-03-06,CAMPAIGN54719,13040699,65967,2391.103313
YouTube,2022-03-07,CAMPAIGN54719,266300,281,34.7353752
YouTube,2022-03-08,CAMPAIGN54719,265057,504,38.4064276
YouTube,2022-03-09,CAMPAIGN54719,29936,88,3.4116092
YouTube,2022-03-10,CAMPAIGN54806,6458479,31347,913.0304342
YouTube,2022-03-11,CAMPAIGN55082,357510,7,108.824059
YouTube,2022-03-12,CAMPAIGN55050,616713,1606,253.0987058
YouTube,2022-03-13,CAMPAIGN54745,9928765,37143,1767.938585
YouTube,2022-03-14,CAMPAIGN54745,3105038,6913,557.443383
YouTube,2022-03-15,CAMPAIGN54745,1489153,6014,271.933797
YouTube,2022-03-16,CAMPAIGN54745,404786,1077,74.2252136
YouTube,2022-03-17,CAMPAIGN54887,3881714,8866,870.217661
YouTube,2022-03-18,CAMPAIGN54887,165479,523,51.9983606
YouTube,2022-03-19,CAMPAIGN54887,11642,30,3.7170556
YouTube,2022-03-20,CAMPAIGN54708,14910680,42598,3453.762373
YouTube,2022-03-21,CAMPAIGN54708,601912,2429,208.93637
YouTube,2022-03-22,CAMPAIGN54708,27935,73,9.3364212
YouTube,2022-03-23,CAMPAIGN54695,16715700,48075,4346.327996
YouTube,2022-03-24,CAMPAIGN54695,1584387,5319,406.3355918
YouTube,2022-03-25,CAMPAIGN54695,9276,21,2.9680562
YouTube,2022-03-26,CAMPAIGN54863,4291196,8473,1114.5387
YouTube,2022-03-27,CAMPAIGN54863,449579,1287,160.2295834
YouTube,2022-03-28,CAMPAIGN54863,4289,11,1.707587
YouTube,2022-03-29,CAMPAIGN54972,1982906,12415,942.82735
YouTube,2022-03-30,CAMPAIGN54972,239018,461,101.8952458
YouTube,2022-03-31,CAMPAIGN54972,135944,1191,58.983421
YouTube,2022-04-01,CAMPAIGN54972,49814,193,22.2163384
YouTube,2022-04-02,CAMPAIGN54972,40969,170,18.9439176
YouTube,2022-04-03,CAMPAIGN54972,29859,99,6.2434768
YouTube,2022-04-04,CAMPAIGN54972,19750,111,4.0503076
YouTube,2022-04-05,CAMPAIGN54972,1949,4,0.3395278
YouTube,2022-04-06,CAMPAIGN54972,1728,5,0.353142
YouTube,2022-04-07,CAMPAIGN54972,1595,7,0.280401
YouTube,2022-04-08,CAMPAIGN54891,3833223,17489,772.403875
YouTube,2022-04-09,CAMPAIGN54891,3658559,3832,802.0018544
YouTube,2022-04-10,CAMPAIGN54891,337100,1583,66.4067852
YouTube,2022-04-11,CAMPAIGN54891,202353,771,39.8363246
YouTube,2022-04-12,CAMPAIGN54891,180766,673,36.651452
YouTube,2022-04-13,CAMPAIGN54891,81448,280,16.2193496
YouTube,2022-04-14,CAMPAIGN54891,48114,32,10.878262
YouTube,2022-04-15,CAMPAIGN54891,5693,12,1.1556894
YouTube,2022-04-16,CAMPAIGN54891,3990,23,0.799191
YouTube,2022-04-17,CAMPAIGN54891,3431,16,0.69642
YouTube,2022-04-18,CAMPAIGN54865,4272427,43202,1820.561759
YouTube,2022-04-19,CAMPAIGN54865,1192738,1149,526.6823388
YouTube,2022-04-20,CAMPAIGN54865,307878,3698,110.8037794
YouTube,2022-04-21,CAMPAIGN54865,87764,464,33.3747806
YouTube,2022-04-22,CAMPAIGN54865,73694,480,27.3821698
YouTube,2022-04-23,CAMPAIGN54865,42295,180,22.5272576
YouTube,2022-04-24,CAMPAIGN54865,15685,38,3.7213742
YouTube,2022-04-25,CAMPAIGN54865,3317,18,0.6010292
YouTube,2022-04-26,CAMPAIGN54865,2716,6,0.2534614
YouTube,2022-04-27,CAMPAIGN54711,14686885,79810,2703.79592
YouTube,2022-04-28,CAMPAIGN54711,8596127,5406,1730.612525
YouTube,2022-04-29,CAMPAIGN54711,1361771,7482,244.9399462
YouTube,2022-04-30,CAMPAIGN54711,506001,2025,104.8562182
YouTube,2022-05-01,CAMPAIGN54711,504767,2108,102.6720418
YouTube,2022-05-02,CAMPAIGN54711,229450,1278,43.1475462
YouTube,2022-05-03,CAMPAIGN54711,118458,80,27.7930226
YouTube,2022-05-04,CAMPAIGN54711,14060,76,2.6374446
YouTube,2022-05-05,CAMPAIGN54711,6106,17,1.1708392
YouTube,2022-05-06,CAMPAIGN55088,318147,3074,166.9544016
YouTube,2022-05-07,CAMPAIGN55088,73514,714,26.4274076
YouTube,2022-05-08,CAMPAIGN55088,5660,49,1.4667588
YouTube,2022-05-09,CAMPAIGN55088,4464,1,2.511313
YouTube,2022-05-10,CAMPAIGN55088,1610,14,0.37096
YouTube,2022-05-11,CAMPAIGN55088,778,1,0.2817632
YouTube,2022-05-12,CAMPAIGN55088,744,0,0.2781024
YouTube,2022-05-13,CAMPAIGN55088,212,2,0.0876794
YouTube,2022-05-14,CAMPAIGN54943,2664918,24474,1676.065513
YouTube,2022-05-15,CAMPAIGN54943,321301,3307,170.34737
YouTube,2022-05-16,CAMPAIGN54941,2703842,21876,1733.176189
YouTube,2022-05-17,CAMPAIGN54941,1020251,8213,457.0213142
YouTube,2022-05-18,CAMPAIGN54941,35640,154,7.96599
YouTube,2022-05-19,CAMPAIGN54941,2361,10,0.3883578
YouTube,2022-05-20,CAMPAIGN55019,1129154,55,621.316087
YouTube,2022-05-21,CAMPAIGN55011,1310163,3597,582.6950566
YouTube,2022-05-22,CAMPAIGN55011,598337,1388,270.407564
YouTube,2022-05-23,CAMPAIGN55011,95350,536,51.179206
YouTube,2022-05-24,CAMPAIGN54871,4189760,6508,2109.749132
YouTube,2022-05-25,CAMPAIGN54871,1071136,2058,513.4358266
YouTube,2022-05-26,CAMPAIGN54871,168634,559,35.7949204
YouTube,2022-05-27,CAMPAIGN54871,36745,124,10.7588112
YouTube,2022-05-28,CAMPAIGN54871,4354,17,3.0009466
YouTube,2022-05-29,CAMPAIGN54871,140,2,0.0959078
YouTube,2022-05-30,CAMPAIGN54985,1739542,152,906.29701
YouTube,2022-05-31,CAMPAIGN54985,1490002,125,796.3845446
YouTube,2022-06-01,CAMPAIGN54858,4434545,39084,870.2893654
YouTube,2022-06-02,CAMPAIGN54858,1144661,4363,219.3132216
YouTube,2022-06-03,CAMPAIGN54858,896853,8640,203.0965984
YouTube,2022-06-04,CAMPAIGN54858,494985,1483,70.8444394
YouTube,2022-06-05,CAMPAIGN54858,163259,1786,52.3842714
YouTube,2022-06-06,CAMPAIGN54858,151236,822,34.1264898
YouTube,2022-06-07,CAMPAIGN54858,103902,321,20.756743
YouTube,2022-06-08,CAMPAIGN54858,63267,317,14.5057052
YouTube,2022-06-09,CAMPAIGN54858,21925,140,5.3581168
YouTube,2022-06-10,CAMPAIGN54858,21598,94,4.8543184
YouTube,2022-06-11,CAMPAIGN54858,4171,18,1.5214502
YouTube,2022-06-12,CAMPAIGN54858,2315,13,0.5182358
YouTube,2022-06-13,CAMPAIGN54858,2122,6,0.5170622
YouTube,2022-06-14,CAMPAIGN54858,1517,4,0.3725666
YouTube,2022-06-15,CAMPAIGN54858,218,0,0.0478564
YouTube,2022-06-16,CAMPAIGN54858,120,0,0.0328788
YouTube,2022-06-17,CAMPAIGN54858,79,1,0.0164628
YouTube,2022-06-18,CAMPAIGN54858,43,0,0.0123812
YouTube,2022-06-19,CAMPAIGN54858,30,0,0.010996
YouTube,2022-06-20,CAMPAIGN54781,7594576,26519,1334.181857
YouTube,2022-06-21,CAMPAIGN54781,1171737,2827,176.510971
YouTube,2022-06-22,CAMPAIGN54781,895902,2943,179.7736106
YouTube,2022-06-23,CAMPAIGN54869,4244964,19984,839.7682356
YouTube,2022-06-24,CAMPAIGN54918,3195815,13289,706.8838858
YouTube,2022-06-25,CAMPAIGN54899,3632563,14375,645.4566828
YouTube,2022-06-26,CAMPAIGN54899,3232418,9973,585.8791584
YouTube,2022-06-27,CAMPAIGN54899,410577,1301,69.1606952
YouTube,2022-06-28,CAMPAIGN54794,7152194,60288,1540.579225
YouTube,2022-06-29,CAMPAIGN54794,4748816,21980,1105.044196
YouTube,2022-06-30,CAMPAIGN54794,1010691,4747,252.9736366
YouTube,2022-07-01,CAMPAIGN54738,10747253,53718,2374.408534
YouTube,2022-07-02,CAMPAIGN54738,72,0,0.0225696
YouTube,2022-07-03,CAMPAIGN54738,47,0,0.0133516
YouTube,2022-07-04,CAMPAIGN54738,4,0,0.0033194
YouTube,2022-07-05,CAMPAIGN54770,8259056,22407,1454.143467
YouTube,2022-07-06,CAMPAIGN54712,14386237,55862,2449.799125
YouTube,2022-07-07,CAMPAIGN54712,13997974,64831,2365.888435
YouTube,2022-07-08,CAMPAIGN54712,2790874,14142,1005.522325
YouTube,2022-07-09,CAMPAIGN54961,2222083,17450,361.3324076
YouTube,2022-07-10,CAMPAIGN54961,1626260,10964,460.8304522
YouTube,2022-07-11,CAMPAIGN54961,1567252,3895,472.9472118
YouTube,2022-07-12,CAMPAIGN54961,546597,3617,146.532239
YouTube,2022-07-13,CAMPAIGN54961,396264,3360,85.4864092
YouTube,2022-07-14,CAMPAIGN54961,312678,2286,66.1853116
YouTube,2022-07-15,CAMPAIGN54961,86014,708,16.6950354
YouTube,2022-07-16,CAMPAIGN54961,83948,618,20.0727698
YouTube,2022-07-17,CAMPAIGN54961,81048,563,15.7495902
YouTube,2022-07-18,CAMPAIGN54961,33074,261,6.7429464
YouTube,2022-07-19,CAMPAIGN54961,11622,57,2.0275936
YouTube,2022-07-20,CAMPAIGN54961,3357,24,0.6301984
YouTube,2022-07-21,CAMPAIGN54961,3012,20,0.5955554
YouTube,2022-07-22,CAMPAIGN54961,1769,6,0.3102504
YouTube,2022-07-23,CAMPAIGN54961,1449,5,0.2641922
YouTube,2022-07-24,CAMPAIGN54897,3697600,12618,747.811386
YouTube,2022-07-25,CAMPAIGN54897,1514086,9976,286.126361
YouTube,2022-07-26,CAMPAIGN54897,335735,2549,53.2760126
YouTube,2022-07-27,CAMPAIGN54897,83107,480,15.1500468
YouTube,2022-07-28,CAMPAIGN54897,44808,150,5.7649964
YouTube,2022-07-29,CAMPAIGN54897,15556,93,4.0885814
YouTube,2022-07-30,CAMPAIGN54897,6276,82,1.8646484
YouTube,2022-07-31,CAMPAIGN54897,3215,20,0.5860408
YouTube,2022-08-01,CAMPAIGN54897,1752,12,0.370669
YouTube,2022-08-02,CAMPAIGN54897,1204,6,0.2590504
YouTube,2022-08-03,CAMPAIGN54897,896,3,0.1527544
YouTube,2022-08-04,CAMPAIGN54897,717,4,0.168536
YouTube,2022-08-05,CAMPAIGN54897,621,7,0.1609284
YouTube,2022-08-06,CAMPAIGN54897,257,1,0.0365292
YouTube,2022-08-07,CAMPAIGN54897,114,0,0.0173558
YouTube,2022-08-08,CAMPAIGN54897,88,1,0.0140646
YouTube,2022-08-09,CAMPAIGN54897,60,0,0.0083594
YouTube,2022-08-10,CAMPAIGN54897,27,0,0.0034432
YouTube,2022-08-11,CAMPAIGN54954,2389863,13886,449.7387966
YouTube,2022-08-12,CAMPAIGN54954,859032,6017,199.428931
YouTube,2022-08-13,CAMPAIGN54954,294219,1127,46.69969
YouTube,2022-08-14,CAMPAIGN54954,217472,1066,43.0200066
YouTube,2022-08-15,CAMPAIGN54954,61240,405,14.4456688
YouTube,2022-08-16,CAMPAIGN54954,58163,391,10.594183
YouTube,2022-08-17,CAMPAIGN54954,39385,459,7.7120218
YouTube,2022-08-18,CAMPAIGN54954,15010,136,2.6649458
YouTube,2022-08-19,CAMPAIGN54954,6294,38,0.994596
YouTube,2022-08-20,CAMPAIGN54954,5345,25,0.9873466
YouTube,2022-08-21,CAMPAIGN54954,5191,27,0.9857996
YouTube,2022-08-22,CAMPAIGN54954,4357,13,0.660386
YouTube,2022-08-23,CAMPAIGN54954,3352,34,0.6231074
YouTube,2022-08-24,CAMPAIGN54954,767,3,0.1350866
YouTube,2022-08-25,CAMPAIGN54954,649,3,0.1100778
YouTube,2022-08-26,CAMPAIGN54727,11920723,51817,2573.625627
YouTube,2022-08-27,CAMPAIGN54727,2775060,24950,480.2894134
YouTube,2022-08-28,CAMPAIGN54727,1151939,4437,271.5257734
YouTube,2022-08-29,CAMPAIGN54727,827624,6126,121.074821
YouTube,2022-08-30,CAMPAIGN54727,814557,1884,168.2706278
YouTube,2022-08-31,CAMPAIGN54727,131887,660,23.3983416
YouTube,2022-09-01,CAMPAIGN54727,130842,288,17.7812844
YouTube,2022-09-02,CAMPAIGN54727,52775,213,10.2028936
YouTube,2022-09-03,CAMPAIGN54727,7678,78,2.3872788
YouTube,2022-09-04,CAMPAIGN54727,4908,12,0.8281712
YouTube,2022-09-05,CAMPAIGN54727,1882,11,0.4191916
YouTube,2022-09-06,CAMPAIGN54727,1524,4,0.285169
YouTube,2022-09-07,CAMPAIGN54727,1277,8,0.3539922
YouTube,2022-09-08,CAMPAIGN54727,1124,2,0.1878122
YouTube,2022-09-09,CAMPAIGN54727,1035,1,0.1651596
YouTube,2022-09-10,CAMPAIGN54727,628,6,0.2005148
YouTube,2022-09-11,CAMPAIGN54727,620,2,0.0972034
YouTube,2022-09-12,CAMPAIGN54727,599,1,0.0824578
YouTube,2022-09-13,CAMPAIGN54727,87,1,0.0148032
YouTube,2022-09-14,CAMPAIGN54764,8642642,28610,1427.255437
YouTube,2022-09-15,CAMPAIGN54764,862969,2566,146.6438844
YouTube,2022-09-16,CAMPAIGN54764,424605,278,46.078938
YouTube,2022-09-17,CAMPAIGN54934,2771745,8299,600.5955566
YouTube,2022-09-18,CAMPAIGN54934,1299619,4641,257.2450588
YouTube,2022-09-19,CAMPAIGN54934,1078676,2432,195.4024982
YouTube,2022-09-20,CAMPAIGN54934,277321,685,42.732547
YouTube,2022-09-21,CAMPAIGN54934,273826,687,61.9979378
YouTube,2022-09-22,CAMPAIGN54934,110336,325,21.1804066
YouTube,2022-09-23,CAMPAIGN54934,63605,183,14.4947082
YouTube,2022-09-24,CAMPAIGN54934,51144,169,12.1767916
YouTube,2022-09-25,CAMPAIGN54934,28335,49,4.4392886
